publn_nr,publn_year,permno_adj,IPC1,permno_year
30210078,1991,US000101,C04B_28/04,US0001011991
30210078,1991,US000101,C04B_24/22,US0001011991
30218654,1991,US000101,C07C_43/196,US0001011991
30218654,1991,US000101,B01J_29/06,US0001011991
30218654,1991,US000101,A61K_8/33,US0001011991
30218654,1991,US000101,B01J_23/46,US0001011991
30218654,1991,US000101,B01J_23/89,US0001011991
30218654,1991,US000101,B01J_23/44,US0001011991
30218654,1991,US000101,C07C_41/20,US0001011991
30218654,1991,US000101,C07B_61/00,US0001011991
30218654,1991,US000101,A61Q_13/00,US0001011991
30239229,1991,US000101,D21C_5/02,US0001011991
30239381,1991,US000101,D21C_5/02,US0001011991
30239533,1991,US000101,D21C_5/02,US0001011991
30239835,1991,US000101,D21C_5/02,US0001011991
30239985,1991,US000101,C09D_101/18,US0001011991
30239985,1991,US000101,C09D_175/04,US0001011991
30239985,1991,US000101,C09D_175/00,US0001011991
30239985,1991,US000101,C09D_5/23,US0001011991
30239985,1991,US000101,G11B_5/73,US0001011991
30239985,1991,US000101,G11B_5/708,US0001011991
30750909,1991,US000101,D21C_5/02,US0001011991
30750958,1991,US000101,D21C_5/02,US0001011991
30751008,1991,US000101,D21C_5/02,US0001011991
30949506,1991,US000101,A61F_13/472,US0001011991
30949506,1991,US000101,A61F_13/15,US0001011991
30953783,1991,US000101,B65D_65/46,US0001011991
30953783,1991,US000101,B65B_9/06,US0001011991
30953783,1991,US000101,C11D_17/04,US0001011991
30953783,1991,US000101,B65B_9/067,US0001011991
31282303,1991,US000101,C07C_211/13,US0001011991
31282303,1991,US000101,C08G_73/02,US0001011991
31282303,1991,US000101,C08G_59/50,US0001011991
31282303,1991,US000101,C08G_18/18,US0001011991
31282303,1991,US000101,C10M_149/22,US0001011991
31282303,1991,US000101,C08G_73/06,US0001011991
31282303,1991,US000101,C07C_211/14,US0001011991
31282303,1991,US000101,C08L_63/00,US0001011991
31282303,1991,US000101,C08G_59/00,US0001011991
31282303,1991,US000101,C07C_217/08,US0001011991
31282303,1991,US000101,B01J_23/89,US0001011991
31282303,1991,US000101,C07B_61/00,US0001011991
31282303,1991,US000101,C07D_295/12,US0001011991
31282303,1991,US000101,C08L_79/02,US0001011991
31282303,1991,US000101,C08L_79/00,US0001011991
31282303,1991,US000101,C07C_213/02,US0001011991
31282303,1991,US000101,B01F_17/52,US0001011991
31282303,1991,US000101,C07C_209/16,US0001011991
31282303,1991,US000101,C08L_79/04,US0001011991
31282303,1991,US000101,C10M_133/06,US0001011991
325060,1991,US000101,A61Q_13/00,US0001011991
325060,1991,US000101,A61K_8/33,US0001011991
325060,1991,US000101,A61K_8/31,US0001011991
325060,1991,US000101,C11B_9/02,US0001011991
325060,1991,US000101,A61K_8/34,US0001011991
325060,1991,US000101,C11B_9/00,US0001011991
32944441,1991,US000101,B01J_27/12,US0001011991
32944441,1991,US000101,C07C_51/09,US0001011991
32944441,1991,US000101,C07C_53/00,US0001011991
32944441,1991,US000101,B01J_27/16,US0001011991
32944441,1991,US000101,C07C_63/00,US0001011991
32944441,1991,US000101,B01J_27/04,US0001011991
32944441,1991,US000101,C07C_57/00,US0001011991
32944441,1991,US000101,C07B_61/00,US0001011991
32944441,1991,US000101,C07C_61/29,US0001011991
33138620,1991,US000101,C01B_33/26,US0001011991
33138620,1991,US000101,C01B_33/36,US0001011991
33138620,1991,US000101,C11D_3/12,US0001011991
33138620,1991,US000101,C01B_33/46,US0001011991
33897717,1991,US000101,B65G_47/28,US0001011991
33897717,1991,US000101,B65G_17/06,US0001011991
33897717,1991,US000101,B65G_47/64,US0001011991
33897717,1991,US000101,B65G_25/06,US0001011991
33897717,1991,US000101,B65G_17/00,US0001011991
33897717,1991,US000101,B65G_47/68,US0001011991
33926211,1991,US000101,B01J_21/16,US0001011991
33926211,1991,US000101,C07B_61/00,US0001011991
33926211,1991,US000101,B01J_23/74,US0001011991
33926211,1991,US000101,C07C_29/149,US0001011991
33926211,1991,US000101,B01J_23/80,US0001011991
33926211,1991,US000101,B01J_23/745,US0001011991
34201890,1991,US000101,C09C_1/02,US0001011991
34201890,1991,US000101,A61K_8/30,US0001011991
34201890,1991,US000101,C01F_11/46,US0001011991
34201890,1991,US000101,A61Q_1/12,US0001011991
34201890,1991,US000101,A61K_8/02,US0001011991
34201890,1991,US000101,C09C_3/08,US0001011991
34201890,1991,US000101,A61K_8/23,US0001011991
34201890,1991,US000101,A61K_8/18,US0001011991
34201890,1991,US000101,A61K_8/44,US0001011991
34201890,1991,US000101,A61Q_1/10,US0001011991
34201890,1991,US000101,A61Q_1/02,US0001011991
34201890,1991,US000101,A61Q_1/04,US0001011991
34201890,1991,US000101,A61Q_1/00,US0001011991
34201890,1991,US000101,A61K_8/19,US0001011991
34377851,1991,US000101,G06T_7/60,US0001011991
34377851,1991,US000101,G06T_1/00,US0001011991
34377851,1991,US000101,G06T_5/00,US0001011991
34377851,1991,US000101,G01B_11/00,US0001011991
34642529,1991,US000101,C07D_233/22,US0001011991
34642529,1991,US000101,B01J_27/16,US0001011991
34642529,1991,US000101,C07B_61/00,US0001011991
34642529,1991,US000101,C07D_233/14,US0001011991
34642545,1991,US000101,B01J_31/12,US0001011991
34642545,1991,US000101,C07D_233/14,US0001011991
34642545,1991,US000101,C07B_61/00,US0001011991
34642545,1991,US000101,B01J_27/08,US0001011991
34934661,1991,US000101,F28D_20/00,US0001011991
34934661,1991,US000101,F02G_1/055,US0001011991
34934661,1991,US000101,H01L_35/30,US0001011991
34934661,1991,US000101,G21B_1/00,US0001011991
34934661,1991,US000101,C25B_1/02,US0001011991
34934661,1991,US000101,F28D_15/02,US0001011991
34934661,1991,US000101,G21B_3/00,US0001011991
35027855,1991,US000101,C07C_67/60,US0001011991
35027855,1991,US000101,C07C_27/26,US0001011991
35027855,1991,US000101,C11B_3/02,US0001011991
35027855,1991,US000101,B01J_23/755,US0001011991
35027855,1991,US000101,C07C_29/149,US0001011991
35027855,1991,US000101,C07C_69/587,US0001011991
35027888,1991,US000101,C04B_24/32,US0001011991
35027888,1991,US000101,C04B_24/16,US0001011991
35027888,1991,US000101,B28B_3/20,US0001011991
35215947,1991,US000101,B65D_1/00,US0001011991
35215947,1991,US000101,C08K_3/22,US0001011991
35215947,1991,US000101,B29D_22/00,US0001011991
35215947,1991,US000101,C09K_15/32,US0001011991
35215947,1991,US000101,C11D_17/04,US0001011991
35215947,1991,US000101,B32B_27/20,US0001011991
35215947,1991,US000101,B65D_1/02,US0001011991
35215947,1991,US000101,B32B_27/00,US0001011991
35215947,1991,US000101,B65D_35/08,US0001011991
35215947,1991,US000101,B32B_27/18,US0001011991
35215963,1991,US000101,B65D_35/08,US0001011991
35215963,1991,US000101,B65D_1/00,US0001011991
35215963,1991,US000101,C08K_5/52,US0001011991
35215963,1991,US000101,B65D_1/02,US0001011991
35215963,1991,US000101,C08K_3/22,US0001011991
35215963,1991,US000101,C08K_5/524,US0001011991
35215963,1991,US000101,C09K_15/32,US0001011991
35504115,1991,US000101,B65G_47/14,US0001011991
35504115,1991,US000101,B65G_47/91,US0001011991
35504115,1991,US000101,B67B_3/06,US0001011991
35504115,1991,US000101,B65G_47/86,US0001011991
35578613,1991,US000101,B01J_23/80,US0001011991
35578613,1991,US000101,B01J_23/72,US0001011991
35578613,1991,US000101,C07C_35/00,US0001011991
35578613,1991,US000101,C07C_33/02,US0001011991
35578613,1991,US000101,C07C_33/00,US0001011991
35578613,1991,US000101,C07C_39/00,US0001011991
35578613,1991,US000101,C07C_37/56,US0001011991
35578613,1991,US000101,C07B_61/00,US0001011991
35578613,1991,US000101,C07C_31/00,US0001011991
35578613,1991,US000101,C07C_29/149,US0001011991
35722322,1991,US000101,B29C_49/04,US0001011991
35722322,1991,US000101,B65D_1/02,US0001011991
35722322,1991,US000101,B65D_1/00,US0001011991
35722322,1991,US000101,B29K_67/00,US0001011991
35722322,1991,US000101,B29L_22/00,US0001011991
35722337,1991,US000101,B29L_22/00,US0001011991
35722337,1991,US000101,C08J_5/00,US0001011991
35722337,1991,US000101,B29K_67/00,US0001011991
35722337,1991,US000101,B65D_1/00,US0001011991
35722337,1991,US000101,B65D_1/02,US0001011991
35722337,1991,US000101,B29C_49/08,US0001011991
35785686,1991,US000101,D06M_13/463,US0001011991
35785686,1991,US000101,C11D_1/835,US0001011991
35785686,1991,US000101,D06M_13/46,US0001011991
35785686,1991,US000101,D06M_13/322,US0001011991
35785686,1991,US000101,C11D_3/00,US0001011991
35785686,1991,US000101,D06M_13/328,US0001011991
35785686,1991,US000101,D06M_13/372,US0001011991
35785686,1991,US000101,D06M_13/02,US0001011991
35785686,1991,US000101,D06M_13/342,US0001011991
35785686,1991,US000101,D06M_13/325,US0001011991
35785686,1991,US000101,D06M_13/368,US0001011991
35785686,1991,US000101,D06M_13/345,US0001011991
35785699,1991,US000101,D06M_13/402,US0001011991
35785699,1991,US000101,C11D_1/835,US0001011991
35785699,1991,US000101,D06M_13/325,US0001011991
35785699,1991,US000101,D06M_13/02,US0001011991
35785699,1991,US000101,C11D_3/00,US0001011991
35785699,1991,US000101,D06M_13/328,US0001011991
35785699,1991,US000101,D06M_13/41,US0001011991
35785699,1991,US000101,D06M_13/322,US0001011991
35785699,1991,US000101,D06M_13/405,US0001011991
35785699,1991,US000101,D06M_13/463,US0001011991
35803571,1991,US000101,C01G_9/03,US0001011991
35803571,1991,US000101,C01G_9/02,US0001011991
35914480,1991,US000101,A61Q_5/02,US0001011991
35914480,1991,US000101,A61Q_19/10,US0001011991
35914480,1991,US000101,C11D_1/83,US0001011991
35914480,1991,US000101,A61K_8/73,US0001011991
35914480,1991,US000101,A61K_8/37,US0001011991
35914480,1991,US000101,C11D_1/12,US0001011991
35914480,1991,US000101,A61K_8/46,US0001011991
35914480,1991,US000101,A61Q_5/12,US0001011991
35914480,1991,US000101,A61K_8/60,US0001011991
35914480,1991,US000101,C11D_1/68,US0001011991
35914480,1991,US000101,C11D_3/22,US0001011991
35914480,1991,US000101,A61K_8/00,US0001011991
35946640,1991,US000101,C07C_217/04,US0001011991
35946640,1991,US000101,C07B_61/00,US0001011991
35946640,1991,US000101,C07C_215/74,US0001011991
35946640,1991,US000101,C07C_215/04,US0001011991
35946640,1991,US000101,B01J_29/06,US0001011991
35946640,1991,US000101,C07C_215/42,US0001011991
35946640,1991,US000101,C07C_213/00,US0001011991
36006867,1991,US000101,C08F_220/42,US0001011991
36006867,1991,US000101,C08J_3/24,US0001011991
36006867,1991,US000101,C08J_3/12,US0001011991
36006867,1991,US000101,C08F_12/00,US0001011991
36006867,1991,US000101,C08F_2/16,US0001011991
36006867,1991,US000101,C08F_212/36,US0001011991
36006867,1991,US000101,C08F_2/18,US0001011991
36267746,1991,US000101,B01J_23/78,US0001011991
36267746,1991,US000101,B01J_23/80,US0001011991
36267746,1991,US000101,B01J_29/06,US0001011991
36267746,1991,US000101,C07B_61/00,US0001011991
36267746,1991,US000101,B01J_23/74,US0001011991
36267746,1991,US000101,B01J_29/072,US0001011991
36267746,1991,US000101,B01J_23/745,US0001011991
36267746,1991,US000101,C07C_45/29,US0001011991
36267746,1991,US000101,C07C_47/21,US0001011991
36267746,1991,US000101,C07C_47/02,US0001011991
36267771,1991,US000101,B01J_23/745,US0001011991
36267771,1991,US000101,B01J_23/78,US0001011991
36267771,1991,US000101,C07C_209/16,US0001011991
36267771,1991,US000101,C07B_61/00,US0001011991
36267771,1991,US000101,B01J_29/06,US0001011991
36267771,1991,US000101,B01J_23/80,US0001011991
36267771,1991,US000101,B01J_23/74,US0001011991
36312066,1991,US000101,C07B_61/00,US0001011991
36312066,1991,US000101,B01J_23/78,US0001011991
36312066,1991,US000101,B01J_23/80,US0001011991
36312066,1991,US000101,B01J_23/84,US0001011991
36312066,1991,US000101,B01J_37/03,US0001011991
36312066,1991,US000101,C07C_29/149,US0001011991
36312066,1991,US000101,B01J_29/06,US0001011991
36312066,1991,US000101,B01J_23/745,US0001011991
36312066,1991,US000101,B01J_23/889,US0001011991
36312066,1991,US000101,B01J_23/835,US0001011991
36312066,1991,US000101,B01J_23/74,US0001011991
36323632,1991,US000101,B29C_45/50,US0001011991
36323632,1991,US000101,B29C_45/76,US0001011991
36323632,1991,US000101,B29C_45/77,US0001011991
36323632,1991,US000101,B29C_45/78,US0001011991
36405373,1991,US000101,A61B_5/00,US0001011991
36405373,1991,US000101,A61B_5/05,US0001011991
36475400,1991,US000101,B29C_45/73,US0001011991
36475400,1991,US000101,B29C_45/78,US0001011991
43653141,1991,US000101,A61F_5/44,US0001011991
43653141,1991,US000101,A61F_13/53,US0001011991
43653141,1991,US000101,A61F_13/49,US0001011991
43653141,1991,US000101,A61F_13/511,US0001011991
43653141,1991,US000101,A61F_13/15,US0001011991
52553833,1991,US000101,B41M_5/395,US0001011991
52553833,1991,US000101,B41M_5/26,US0001011991
52553838,1991,US000101,C07C_229/16,US0001011991
52553838,1991,US000101,C11D_1/90,US0001011991
52553838,1991,US000101,C11D_1/92,US0001011991
52553838,1991,US000101,C07C_309/14,US0001011991
52609401,1991,US000101,C07F_7/08,US0001011991
52609401,1991,US000101,G03G_5/05,US0001011991
52609401,1991,US000101,G03G_5/06,US0001011991
52669977,1991,US000101,G06T_7/00,US0001011991
52745879,1991,US000101,C07C_235/78,US0001011991
52745879,1991,US000101,C07C_49/794,US0001011991
52745879,1991,US000101,C07C_49/83,US0001011991
52745879,1991,US000101,C07C_49/82,US0001011991
52745879,1991,US000101,C07C_49/76,US0001011991
52745879,1991,US000101,C07C_49/84,US0001011991
52745879,1991,US000101,C07C_49/825,US0001011991
52745879,1991,US000101,C07C_49/835,US0001011991
52745879,1991,US000101,C07C_45/45,US0001011991
52745879,1991,US000101,C07C_49/788,US0001011991
52745879,1991,US000101,C07C_49/796,US0001011991
52926449,1991,US000101,A61K_8/46,US0001011991
52926449,1991,US000101,A61Q_5/04,US0001011991
52926449,1991,US000101,A61Q_5/00,US0001011991
52926449,1991,US000101,C07C_323/12,US0001011991
52926449,1991,US000101,A61K_8/00,US0001011991
53197407,1991,US000101,A61F_13/26,US0001011991
53219932,1991,US000101,A61Q_5/00,US0001011991
53219932,1991,US000101,C07F_7/08,US0001011991
53219932,1991,US000101,A61Q_19/10,US0001011991
53219932,1991,US000101,A61Q_17/04,US0001011991
53219932,1991,US000101,A61Q_19/00,US0001011991
53219932,1991,US000101,A61K_8/893,US0001011991
53219932,1991,US000101,C08G_77/38,US0001011991
53219932,1991,US000101,A61Q_1/02,US0001011991
53219932,1991,US000101,A61Q_1/00,US0001011991
53219932,1991,US000101,A61K_8/896,US0001011991
53219932,1991,US000101,A61K_47/24,US0001011991
53235066,1991,US000101,D21C_5/02,US0001011991
53246988,1991,US000101,A61K_8/81,US0001011991
53246988,1991,US000101,A61Q_19/10,US0001011991
53246988,1991,US000101,A61K_8/73,US0001011991
53317388,1991,US000101,C07C_291/04,US0001011991
53317388,1991,US000101,C07C_217/08,US0001011991
53317388,1991,US000101,C10L_1/222,US0001011991
53317388,1991,US000101,C10L_10/06,US0001011991
53317388,1991,US000101,C10L_1/23,US0001011991
53507428,1991,US000101,C11D_3/22,US0001011991
53507428,1991,US000101,C11D_3/36,US0001011991
53507428,1991,US000101,C11D_1/88,US0001011991
53507428,1991,US000101,C07H_15/04,US0001011991
53507428,1991,US000101,C07H_11/04,US0001011991
53507428,1991,US000101,C08B_31/06,US0001011991
53507428,1991,US000101,C07F_9/09,US0001011991
53507428,1991,US000101,C07F_9/655,US0001011991
53508965,1991,US000101,D21C_5/02,US0001011991
53509379,1991,US000101,A61K_8/06,US0001011991
53509379,1991,US000101,A61K_8/39,US0001011991
53509379,1991,US000101,A61Q_19/00,US0001011991
53509379,1991,US000101,A61K_8/30,US0001011991
53509379,1991,US000101,A61K_8/02,US0001011991
53509379,1991,US000101,A61K_8/68,US0001011991
53509379,1991,US000101,A61K_8/55,US0001011991
53509379,1991,US000101,A61K_8/00,US0001011991
53513116,1991,US000101,C08G_18/18,US0001011991
53513116,1991,US000101,C08G_18/66,US0001011991
53513116,1991,US000101,C08G_18/28,US0001011991
53513116,1991,US000101,C08G_18/50,US0001011991
53513116,1991,US000101,C08G_18/32,US0001011991
53599257,1991,US000101,C07C_29/149,US0001011991
53599257,1991,US000101,C07C_29/17,US0001011991
53599257,1991,US000101,C07C_31/02,US0001011991
53599257,1991,US000101,B01J_23/86,US0001011991
53599257,1991,US000101,C07C_31/125,US0001011991
53599257,1991,US000101,C07B_61/00,US0001011991
7214052,1991,US000101,C07C_29/149,US0001011991
11213758,1992,US000101,H01Q_1/10,US0001011992
11213758,1992,US000101,F16D_35/00,US0001011992
11224555,1992,US000101,A61Q_19/00,US0001011992
11224555,1992,US000101,A61K_8/37,US0001011992
11224555,1992,US000101,A61K_8/58,US0001011992
11224555,1992,US000101,A61Q_5/12,US0001011992
11226373,1992,US000101,D21C_5/02,US0001011992
11226373,1992,US000101,C11C_3/06,US0001011992
11228959,1992,US000101,C04B_35/565,US0001011992
11228959,1992,US000101,C04B_35/56,US0001011992
11228959,1992,US000101,C04B_35/58,US0001011992
11228959,1992,US000101,F16C_33/16,US0001011992
11228959,1992,US000101,F16C_33/04,US0001011992
11234227,1992,US000101,C11D_1/37,US0001011992
11234227,1992,US000101,C11D_1/10,US0001011992
11234227,1992,US000101,C07K_5/023,US0001011992
11234227,1992,US000101,C07C_237/22,US0001011992
11234371,1992,US000101,B01J_23/644,US0001011992
11234371,1992,US000101,C07C_45/38,US0001011992
11234371,1992,US000101,B01J_23/63,US0001011992
11234371,1992,US000101,C07C_51/245,US0001011992
11234371,1992,US000101,B01J_23/54,US0001011992
11234371,1992,US000101,C07C_45/39,US0001011992
11236796,1992,US000101,A61K_8/46,US0001011992
11236796,1992,US000101,A61Q_19/10,US0001011992
11236796,1992,US000101,A61Q_5/12,US0001011992
11236796,1992,US000101,A61K_8/86,US0001011992
11236796,1992,US000101,A61Q_5/02,US0001011992
11236796,1992,US000101,C11D_1/68,US0001011992
11236796,1992,US000101,C11D_1/02,US0001011992
11236796,1992,US000101,A61K_8/39,US0001011992
11236796,1992,US000101,C11D_3/20,US0001011992
11236796,1992,US000101,A61K_8/00,US0001011992
11238624,1992,US000101,C07C_31/125,US0001011992
11238624,1992,US000101,C07B_61/00,US0001011992
11238624,1992,US000101,C07C_29/149,US0001011992
11238624,1992,US000101,B01J_23/78,US0001011992
11238624,1992,US000101,B01J_29/072,US0001011992
11238624,1992,US000101,B01J_29/06,US0001011992
11238624,1992,US000101,B01J_23/80,US0001011992
11238624,1992,US000101,B01J_37/03,US0001011992
11238650,1992,US000101,B29C_45/77,US0001011992
11238650,1992,US000101,B29C_45/27,US0001011992
11238650,1992,US000101,B29C_45/78,US0001011992
11243826,1992,US000101,C11D_1/10,US0001011992
11243826,1992,US000101,A61Q_19/10,US0001011992
11243826,1992,US000101,C11D_10/02,US0001011992
11243826,1992,US000101,C11D_3/48,US0001011992
11243826,1992,US000101,A61K_8/36,US0001011992
11243826,1992,US000101,A61K_8/41,US0001011992
11243826,1992,US000101,A61K_8/00,US0001011992
11243826,1992,US000101,C11D_10/04,US0001011992
11243826,1992,US000101,A61K_8/44,US0001011992
11243826,1992,US000101,A61Q_5/02,US0001011992
1252124,1992,US000101,A61K_8/39,US0001011992
1252124,1992,US000101,A61K_8/34,US0001011992
1252124,1992,US000101,A61Q_5/00,US0001011992
1252124,1992,US000101,D06P_3/14,US0001011992
1252124,1992,US000101,D06P_1/613,US0001011992
1252124,1992,US000101,C11D_3/20,US0001011992
1252124,1992,US000101,A61K_8/33,US0001011992
1252124,1992,US000101,A61K_8/00,US0001011992
13846128,1992,US000101,A45D_7/04,US0001011992
13846128,1992,US000101,A61K_8/00,US0001011992
13846128,1992,US000101,A61Q_5/04,US0001011992
13846128,1992,US000101,A61K_8/73,US0001011992
13846128,1992,US000101,A61K_8/46,US0001011992
13846128,1992,US000101,A61K_8/60,US0001011992
14313743,1992,US000101,A61K_8/898,US0001011992
14313743,1992,US000101,A61K_8/895,US0001011992
14313743,1992,US000101,A61K_8/49,US0001011992
14313743,1992,US000101,A61K_8/00,US0001011992
14313743,1992,US000101,C08L_83/12,US0001011992
14313743,1992,US000101,A61K_8/89,US0001011992
14313743,1992,US000101,A61Q_5/02,US0001011992
